"name_key","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
634,31,10,15,50,28,48,9,42,49,36
635,45,41,8,14,50,7,23,46,11,39
636,37,24,16,41,12,32,4,34,46,48
637,43,38,44,18,26,10,41,30,1,22
638,26,41,5,16,15,23,46,36,17,33
639,44,4,35,37,21,27,20,7,2,36
640,26,28,31,50,5,49,14,40,19,4
641,35,25,26,9,34,13,12,32,16,4
642,6,5,29,47,27,13,7,49,33,19
643,10,40,11,43,36,49,18,44,32,35
644,23,37,18,35,22,1,16,4,9,24
645,8,29,50,28,46,16,2,49,42,35
646,5,25,41,2,43,10,23,4,19,35
647,38,47,33,29,31,26,18,14,37,40
648,45,46,43,9,12,19,10,40,25,3
649,49,12,14,8,28,44,40,32,37,3
650,15,49,44,31,50,35,45,19,40,9
651,47,20,38,4,3,6,50,45,2,30
652,46,4,3,23,37,19,45,21,26,35
653,30,27,50,6,33,26,31,49,14,47
654,36,20,17,18,38,25,24,43,47,31
655,20,23,21,37,11,19,39,36,45,27
656,10,2,50,1,30,35,12,7,48,26
657,32,21,42,16,11,37,22,19,4,8
658,24,36,33,12,35,47,48,49,42,22
659,28,5,37,34,3,33,32,14,47,11
660,40,16,33,28,11,9,39,1,31,2
661,34,10,9,36,44,20,22,18,48,21
662,10,8,19,37,41,40,9,45,30,31
663,45,1,38,17,11,31,44,20,21,32
664,25,4,23,6,27,38,43,3,26,46
665,50,13,41,29,32,35,4,39,7,25
666,46,24,13,14,29,27,23,48,44,26
667,13,34,25,14,39,27,23,42,9,11
668,32,24,4,15,12,11,35,34,6,9
669,19,42,28,36,1,35,5,6,27,18
670,35,28,21,32,9,12,44,49,10,29
671,32,6,38,3,11,19,21,31,15,41
672,28,18,13,5,33,45,24,11,10,39
673,11,44,13,38,30,25,26,21,1,9
674,23,43,7,40,22,2,33,5,29,30
675,23,48,32,14,2,38,49,11,41,47
676,16,38,27,5,32,50,12,4,44,47
677,13,50,6,10,14,19,4,28,45,21
678,50,31,4,11,24,13,18,7,47,5
679,20,17,8,14,23,46,44,16,7,3
680,29,34,28,1,42,46,40,4,5,50
681,25,13,22,23,30,48,50,12,28,14
682,11,2,22,10,45,20,39,23,5,14
683,9,32,18,2,20,28,27,44,35,49
684,38,42,22,34,14,37,26,28,36,10
685,13,29,7,11,40,24,49,36,26,3
686,45,8,34,35,4,14,20,24,16,32
687,25,11,46,37,3,15,17,4,32,10
688,11,19,3,15,42,16,36,20,41,45
689,19,24,45,20,27,46,28,13,8,30
690,17,12,46,31,15,4,10,49,8,29
691,5,19,10,32,1,20,18,15,13,21
692,33,37,45,47,8,1,14,34,22,3
693,42,48,41,40,44,39,3,32,9,45
694,10,38,16,27,25,44,48,30,5,42
695,18,35,21,31,48,13,22,27,14,30
696,43,13,26,6,4,16,24,38,17,32
697,17,39,22,35,46,45,21,33,7,4
698,4,31,8,5,25,19,18,23,22,47
699,24,28,42,37,22,23,8,5,48,18
700,23,16,50,3,21,39,38,4,12,47
701,15,30,23,40,38,13,3,41,5,32
702,24,1,16,46,38,36,25,23,45,21
703,15,10,28,14,33,4,20,48,9,37
704,45,2,17,20,8,27,26,4,32,10
705,24,15,48,2,25,33,1,22,14,38
706,32,6,37,13,3,8,4,27,30,46
707,50,12,3,37,31,38,19,46,40,8
708,40,44,29,16,47,12,46,11,49,27
709,4,19,44,27,32,36,1,31,50,28
710,34,4,43,32,28,13,12,36,47,7
711,46,37,11,7,27,24,45,47,10,32
712,39,15,2,47,31,4,8,42,33,36
713,23,42,29,5,30,21,35,4,31,16
714,8,40,35,14,33,3,46,12,7,1
715,4,8,47,48,5,46,25,27,38,12
716,17,11,9,30,38,16,10,23,24,1
717,40,38,45,19,3,9,33,44,6,48
718,20,24,46,4,17,10,25,3,31,34
719,15,30,50,18,32,31,34,38,26,48
720,3,17,46,16,7,2,49,25,50,15
721,7,47,22,9,28,5,16,21,36,50
722,15,47,36,50,13,25,22,11,17,49
723,29,15,25,40,31,23,49,32,21,11
724,47,14,16,29,38,44,12,42,20,3
725,7,3,11,2,21,42,38,5,31,13
726,42,50,38,32,9,8,14,49,46,10
727,39,15,43,16,10,6,3,4,29,2
728,40,6,24,36,22,45,41,4,50,34
729,42,37,46,20,33,8,18,32,21,50
730,49,24,35,26,39,20,50,6,31,33
731,16,17,14,33,23,6,9,31,7,26
732,24,22,49,13,5,20,30,45,32,46
733,38,29,25,36,10,4,6,43,37,46
734,39,28,33,10,46,23,32,5,22,34
735,5,3,19,38,23,47,33,46,10,30
736,50,23,45,33,9,39,29,42,16,18
737,39,50,17,49,30,31,16,32,41,48
738,6,20,44,45,46,47,5,23,42,8
739,24,46,20,22,42,33,19,14,49,50
740,1,10,44,30,28,18,24,43,9,13
741,17,11,1,8,39,3,43,26,42,15
742,41,7,49,11,43,48,28,24,5,13
743,50,21,28,20,27,32,22,48,45,31
744,13,30,49,44,34,4,38,24,17,10
745,23,6,48,10,39,40,8,33,24,32
746,14,10,47,11,32,15,40,9,30,29
747,28,25,7,6,34,45,18,21,39,42
748,46,22,28,13,20,12,27,7,21,45
749,36,24,41,3,42,30,12,28,48,21
750,5,26,27,1,35,32,7,49,3,9
751,2,41,15,20,35,42,3,32,44,16
752,38,19,24,17,14,5,20,26,49,40
753,49,27,50,23,47,26,11,35,3,20
754,16,2,1,4,6,31,50,46,49,9
755,39,6,48,45,2,9,36,22,31,24
756,10,11,36,17,20,37,32,35,14,41
757,38,31,39,43,37,33,26,25,47,36
758,41,37,4,12,15,32,33,19,29,25
759,12,28,19,27,17,37,45,26,10,47
760,19,20,4,9,14,12,10,34,43,45
761,13,27,26,3,34,45,11,47,1,41
762,8,38,47,14,48,19,35,46,1,21
763,5,45,6,49,30,12,11,35,42,14
764,23,7,34,39,26,48,3,27,17,4
765,39,44,14,50,36,30,35,22,17,48
766,17,19,1,44,8,49,16,35,10,34
767,27,20,21,29,9,45,16,22,43,35
768,45,15,6,4,29,7,11,18,14,28
769,15,3,42,45,26,4,48,16,8,33
770,50,34,45,21,7,36,11,29,43,47
771,21,12,27,43,33,22,13,18,39,45
772,8,36,31,39,25,2,17,9,5,41
773,44,43,39,50,4,22,21,42,23,49
774,19,37,9,15,31,33,20,43,12,50
775,12,21,23,40,38,24,30,37,1,5
776,3,11,34,24,2,6,26,31,49,47
777,24,4,11,8,23,28,22,18,47,25
778,49,26,38,14,2,46,11,39,23,1
779,49,4,22,6,44,17,26,21,12,5
780,14,41,22,31,29,37,17,48,18,38
781,17,34,30,43,13,19,4,7,1,42
782,18,41,4,16,23,19,34,21,47,2
783,7,11,48,14,6,39,38,3,33,15
784,43,19,7,14,11,17,16,45,6,33
785,19,30,42,3,23,47,26,50,6,20
786,7,43,21,15,13,9,29,44,16,50
787,26,13,36,25,5,8,3,23,6,9
788,12,39,31,42,47,44,45,14,41,9
789,30,2,15,7,41,12,5,1,49,42
790,11,30,47,24,39,31,22,32,17,34
791,27,50,2,49,9,43,4,41,35,7
792,9,47,35,8,32,4,31,36,15,20
793,30,19,9,11,48,35,24,10,4,8
794,24,32,34,46,40,43,1,2,39,18
795,10,17,21,3,38,32,2,23,12,45
796,8,41,31,21,12,43,15,19,42,34
797,20,12,50,13,7,29,11,40,41,32
798,41,20,46,10,26,15,40,27,38,23
799,19,50,40,10,48,23,14,41,45,13
800,20,40,6,3,36,43,26,24,25,41
801,1,15,35,41,20,34,47,30,36,27
802,48,30,40,9,17,43,10,21,46,44
803,44,17,1,33,2,42,7,10,49,40
804,25,33,2,26,12,48,49,41,22,23
805,4,26,41,13,22,49,28,40,43,46
806,11,29,47,22,5,9,27,37,26,28
807,8,21,4,6,48,34,19,12,42,36
808,4,31,44,7,34,11,19,39,37,6
809,36,30,17,13,23,24,4,26,48,34
810,25,38,14,43,33,44,30,17,35,50
811,46,42,33,18,25,15,49,1,28,14
812,18,8,42,47,17,45,19,44,21,40
813,48,5,47,30,42,23,45,50,2,25
814,10,18,19,15,31,45,50,36,3,26
815,15,45,36,33,43,29,11,12,39,38
816,16,44,13,41,49,43,24,9,38,15
817,35,27,34,8,17,24,11,43,40,28
818,46,21,43,45,29,4,41,30,36,27
819,2,33,34,29,26,41,44,6,4,21
820,26,44,40,3,22,24,47,16,7,50
821,4,23,48,40,12,32,6,8,5,2
822,41,44,32,47,50,6,15,10,8,16
823,10,9,17,19,13,35,5,32,31,2
824,44,27,31,4,28,22,50,33,48,5
825,23,18,33,36,9,5,45,15,46,22
826,27,41,5,15,36,21,11,7,8,42
827,3,39,50,29,27,35,46,18,14,38
828,30,5,22,7,37,14,6,24,1,21
829,35,48,19,20,25,1,34,43,11,38
830,5,37,19,33,4,26,9,23,34,38
831,28,34,42,13,4,38,6,37,20,5
832,1,21,22,18,13,29,2,26,15,19
833,47,11,44,38,1,41,31,15,46,21
834,28,16,32,36,40,33,29,19,38,10
835,11,20,2,35,16,13,27,47,7,31
836,41,5,50,14,20,18,30,38,12,7
837,6,48,26,39,7,20,19,27,22,42
838,11,42,10,30,34,6,39,17,12,26
839,9,44,7,10,18,15,1,42,14,6
840,37,2,5,43,4,18,15,6,49,26
841,7,37,39,6,36,26,48,11,49,12
842,4,41,40,25,6,13,35,50,8,48
843,48,20,12,25,43,3,50,15,21,28
844,28,31,44,49,13,15,46,26,27,20
845,50,49,35,32,19,45,33,41,44,17
846,23,50,3,20,41,42,38,6,2,13
847,9,34,27,22,42,12,1,28,44,32
848,43,30,48,4,31,47,45,1,17,13
849,42,44,43,14,27,36,5,25,47,38
850,18,9,38,5,31,17,24,47,28,14
851,22,42,28,5,37,32,40,8,48,29
852,43,16,49,28,22,11,34,35,30,20
853,39,18,4,36,16,46,19,30,17,22
854,35,49,4,26,38,22,43,45,2,46
855,21,26,22,18,41,5,28,20,46,42
856,40,45,39,27,2,21,19,18,16,24
857,45,24,8,50,10,18,25,49,5,47
858,5,25,16,11,47,34,7,24,40,17
859,11,18,26,3,37,6,40,19,45,48
860,44,23,3,22,46,31,33,11,35,9
861,12,38,13,44,6,11,29,7,45,16
862,3,46,17,49,43,33,6,4,8,26
863,32,48,11,31,47,28,41,33,23,37
864,34,12,16,49,15,21,7,35,26,23
865,21,47,35,25,27,37,46,40,26,2
866,25,50,17,26,4,1,10,5,38,37
867,44,25,4,9,6,49,20,19,3,42
868,22,30,10,34,1,35,12,7,28,44
869,31,4,26,1,38,48,36,9,46,2
870,8,25,22,7,29,44,17,18,13,35
871,30,36,19,5,4,27,18,31,26,50
872,15,18,29,46,44,27,50,25,31,6
873,36,45,25,10,47,13,38,2,24,39
874,7,34,43,42,44,23,50,15,6,48
875,11,4,6,26,12,33,27,17,10,50
876,42,29,38,44,14,46,17,5,19,12
877,31,27,17,19,30,38,10,25,37,4
878,1,43,23,44,31,15,30,47,41,7
879,20,38,29,15,27,43,19,37,17,5
880,9,17,50,12,37,15,16,27,47,10
881,20,11,48,16,2,49,14,27,9,32
882,23,44,15,18,25,42,36,16,22,34
883,5,23,50,2,43,21,3,6,12,4
884,30,17,36,42,25,6,32,15,45,39
885,40,16,45,3,34,44,12,17,9,42
886,13,2,49,50,35,47,18,8,48,43
887,40,49,35,27,9,17,8,22,20,46
888,33,43,49,47,3,38,14,6,24,28
889,15,8,7,49,11,40,18,22,9,4
890,17,25,13,4,16,45,27,3,5,20
891,23,8,39,5,28,50,11,4,27,41
892,13,4,43,7,8,47,3,49,20,46
893,32,3,13,35,9,20,47,16,6,44
894,2,17,20,7,37,39,33,41,40,5
895,46,37,41,17,18,43,4,13,30,24
896,15,26,24,23,1,50,43,45,17,25
897,12,27,8,25,46,47,41,36,34,14
898,23,19,37,26,21,2,24,5,45,46
899,18,44,33,42,21,47,2,7,6,30
900,45,36,15,7,26,8,12,9,31,28
901,24,5,16,23,2,32,42,47,4,28
902,4,8,27,42,7,19,2,45,41,50
903,24,36,7,39,10,18,44,2,13,37
904,4,20,49,37,23,50,9,45,2,44
905,8,50,45,41,5,42,31,36,49,19
906,32,22,39,26,34,42,50,49,4,43
907,25,15,33,32,36,40,34,13,11,49
908,9,5,41,27,11,46,38,10,3,14
909,16,18,25,40,46,4,42,3,33,44
910,17,9,22,15,12,14,27,42,7,49
911,29,37,31,45,49,26,28,38,20,47
912,13,14,35,31,25,46,12,47,50,49
913,41,15,11,21,43,4,31,5,48,25
914,16,29,11,21,9,35,27,40,34,5
915,11,50,23,43,24,19,38,46,45,41
916,10,15,7,17,27,1,14,38,25,24
917,49,13,15,18,1,5,3,22,10,21
918,43,12,33,41,28,11,25,18,26,9
919,18,12,37,42,43,50,30,31,27,2
920,48,33,25,24,20,4,29,34,27,38
921,48,45,47,33,40,39,37,46,24,36
922,18,30,37,32,31,19,17,34,14,44
923,47,33,22,39,14,30,12,15,26,45
924,32,4,45,9,1,47,26,36,16,8
925,46,12,50,26,39,17,30,19,42,31
926,30,16,3,26,40,11,41,22,6,23
927,26,47,43,37,36,28,15,40,32,25
928,7,44,20,28,3,43,5,13,9,8
929,29,5,50,31,12,18,23,15,20,41
930,47,9,31,32,13,50,6,22,45,16
931,30,22,13,2,5,41,35,33,1,16
932,29,14,38,39,9,40,22,34,42,3
933,41,5,11,7,24,12,8,2,30,46
934,8,6,43,20,39,33,27,25,3,45
935,41,47,20,37,30,33,14,17,39,4
936,1,34,42,31,25,21,45,33,23,2
937,22,30,44,13,41,7,2,45,25,36
938,32,3,44,22,20,42,25,49,9,24
939,32,16,45,27,34,33,5,30,12,20
940,4,33,11,24,6,50,29,35,49,46
941,15,2,24,29,18,49,11,8,7,41
942,40,10,7,18,9,43,35,34,6,39
943,14,43,30,31,27,22,29,3,6,12
944,2,10,49,6,7,28,20,26,19,25
945,16,35,19,29,25,11,43,22,30,20
946,2,9,43,25,1,34,27,14,38,22
947,45,47,46,1,12,37,7,42,31,41
948,2,14,43,44,40,35,16,24,20,5
949,35,38,13,45,15,3,4,36,27,7
950,47,39,20,35,17,44,34,28,18,46
951,30,29,50,20,34,46,8,36,15,49
952,35,36,34,40,42,43,39,22,44,20
953,45,3,9,7,47,18,11,25,35,31
954,30,12,28,20,17,3,26,32,48,34
955,20,10,12,6,29,42,27,24,26,22
956,24,22,30,39,23,5,2,47,25,42
957,29,35,3,33,28,26,15,39,43,46
958,37,32,9,2,41,3,50,4,21,20
959,29,39,22,48,50,38,9,11,3,15
960,23,7,18,5,22,39,34,4,40,42
961,12,43,10,40,41,45,38,32,20,36
962,49,36,47,30,15,6,45,12,7,37
963,15,1,39,5,44,14,11,20,13,36
964,32,49,10,35,5,30,1,8,15,17
965,21,39,4,29,8,42,13,28,34,7
966,47,32,22,7,28,46,14,19,26,49
967,6,32,50,38,8,47,22,35,27,41
968,33,19,42,49,1,50,39,34,35,4
969,47,9,35,13,6,11,7,45,22,2
970,47,35,24,42,45,2,29,3,31,23
971,13,16,29,42,20,27,17,11,48,1
972,23,10,32,2,25,12,8,45,35,21
973,24,38,8,37,2,1,9,42,40,23
974,5,7,15,25,28,47,27,9,3,35
975,39,17,13,44,9,10,25,23,48,6
976,15,14,40,4,17,19,2,10,43,49
977,34,25,32,42,19,47,13,14,38,4
978,49,28,38,37,26,14,4,27,19,36
979,13,26,5,21,50,14,8,47,46,16
980,19,42,26,20,7,37,32,23,4,3
981,34,11,46,10,30,5,39,25,14,32
982,42,16,22,7,31,45,26,3,33,32
983,32,50,2,39,46,1,8,27,5,11
984,11,41,18,1,38,32,19,6,34,2
985,29,41,46,42,22,26,4,30,5,14
986,21,17,15,20,2,28,32,19,12,25
987,16,31,44,11,25,14,43,27,37,13
988,6,46,39,3,12,48,33,9,17,49
989,12,5,18,42,4,7,14,50,29,35
990,47,11,6,18,48,10,14,49,30,37
991,25,46,40,49,42,9,32,27,6,3
992,45,37,38,6,47,28,13,26,2,4
993,20,43,47,38,48,50,31,19,9,44
994,10,25,24,47,6,29,23,15,41,42
995,24,32,31,37,27,18,16,13,17,8
996,40,18,11,12,17,43,4,34,30,31
997,8,28,21,32,10,9,27,35,45,23
998,18,31,22,19,13,4,32,12,10,43
999,49,45,14,6,41,43,30,16,27,20
1000,31,30,32,35,41,45,27,21,38,42
1001,37,34,22,25,32,40,41,2,43,13
1002,41,48,18,1,49,38,16,43,11,6
1003,16,37,22,7,34,50,20,8,2,17
1004,17,41,22,31,8,42,6,1,15,21
1005,45,4,2,20,48,35,29,33,13,16
1006,5,45,37,39,36,40,49,42,30,46
1007,22,39,5,24,41,43,38,27,17,46
1008,40,39,37,47,29,46,9,7,3,25
1009,10,41,30,44,19,29,33,34,9,32
1010,28,6,11,39,8,31,20,3,5,14
1011,11,6,48,44,39,49,33,20,30,32
1012,35,4,43,31,50,30,8,16,39,46
1013,4,26,3,32,28,22,14,23,17,5
1014,35,48,27,28,34,5,22,38,32,25
1015,11,37,50,6,44,1,20,40,36,22
1016,47,30,40,14,1,17,21,41,28,16
1017,40,29,7,47,9,17,45,48,18,13
1018,20,22,9,8,25,5,42,38,11,40
1019,11,24,12,46,21,15,36,31,43,34
1020,33,44,46,27,2,31,48,16,20,34
1021,42,46,27,15,16,43,28,14,21,25
1022,25,20,39,28,18,6,43,7,10,3
1023,2,14,35,20,12,27,4,1,5,33
1024,21,12,50,15,10,14,34,5,38,18
1025,48,28,40,2,27,14,10,15,29,35
1026,30,34,33,15,7,18,5,43,38,19
1027,10,43,19,26,32,12,2,17,46,3
1028,15,3,31,40,32,50,45,4,34,42
1029,16,7,40,28,47,12,48,23,36,44
1030,16,39,21,26,7,29,35,23,49,15
1031,35,26,13,44,16,30,43,11,21,19
1032,24,20,42,9,46,32,16,30,43,15
1033,15,35,41,33,4,21,50,8,36,7
1034,14,48,50,19,29,18,46,1,30,13
1035,9,11,32,19,35,40,45,8,24,20
1036,35,45,27,41,9,26,7,3,10,50
1037,17,11,44,46,43,41,47,21,38,25
1038,8,22,34,29,21,43,16,26,14,48
1039,41,49,33,5,14,42,36,25,13,18
1040,3,18,43,42,45,37,9,21,26,1
1041,17,32,46,21,1,45,15,16,2,19
1042,18,23,25,30,48,4,37,6,1,24
1043,35,16,40,31,42,25,7,38,43,41
1044,8,10,21,38,28,35,36,5,20,6
1045,26,10,34,21,43,11,17,37,1,29
1046,48,33,19,50,20,46,17,42,21,22
1047,39,7,24,27,33,46,44,36,2,26
1048,19,13,6,42,20,39,30,22,1,31
1049,49,38,41,2,45,43,8,26,36,25
1050,1,50,9,7,13,17,30,28,41,19
1051,31,7,47,40,25,8,38,39,32,29
1052,17,19,43,22,42,5,32,38,10,16
1053,37,50,43,11,36,30,19,8,6,18
1054,2,7,27,9,24,25,32,48,4,14
1055,9,41,17,22,7,5,18,42,23,27
1056,33,15,8,18,49,24,38,14,1,10
1057,26,33,46,37,25,39,18,13,3,23
1058,32,1,43,22,27,15,19,8,20,31
1059,28,17,5,3,48,2,23,6,30,44
1060,47,7,12,49,18,26,31,3,5,21
1061,23,18,7,49,42,8,4,45,14,40
1062,42,35,43,6,39,15,45,5,29,38
1063,50,6,28,15,35,41,47,26,30,39
1064,46,44,24,49,21,38,37,32,34,6
1065,35,24,31,44,48,26,20,28,40,10
1066,48,17,45,4,3,38,24,15,16,40
1067,37,45,17,22,34,44,11,9,30,46
1068,50,18,47,4,11,35,14,13,19,15
1069,18,40,31,45,12,34,36,30,20,33
1070,21,25,36,8,39,10,14,46,11,33
1071,3,44,27,13,5,6,1,18,11,41
1072,23,38,29,16,25,4,43,9,2,33
1073,1,27,18,5,8,9,37,47,25,45
1074,4,24,47,45,23,5,7,21,36,6
1075,18,10,11,1,4,2,39,30,13,43
1076,26,14,6,17,33,45,41,47,4,36
1077,27,35,41,3,22,36,21,9,50,32
1078,29,21,40,11,5,44,38,39,25,20
1079,46,24,12,20,44,16,34,27,49,6
1080,18,42,37,15,45,8,34,44,32,30
1081,22,12,49,48,3,15,5,50,27,43
1082,10,41,28,33,31,30,15,9,34,18
1083,26,6,35,47,37,22,32,19,41,43
1084,37,49,21,6,42,10,2,38,40,43
1085,11,2,38,39,10,40,27,42,21,7
1086,16,43,49,20,6,33,46,30,14,21
1087,19,42,43,33,14,29,35,6,48,2
1088,7,4,9,38,39,2,37,44,16,21
1089,24,36,20,23,17,5,21,11,13,29
1090,17,2,33,7,25,3,26,15,43,14
1091,22,2,47,36,17,20,11,3,15,9
1092,22,4,38,28,34,27,17,12,37,41
1093,30,36,11,29,31,3,27,46,45,20
1094,10,31,8,35,40,11,28,18,45,32
1095,8,10,42,44,29,46,5,21,2,40
1096,46,37,50,28,49,2,33,9,14,11
1097,40,25,38,19,5,49,11,1,17,7
1098,12,40,24,4,26,32,1,16,2,29
1099,32,35,13,39,28,17,31,10,38,45
1100,30,2,48,6,37,21,8,35,20,27
1101,27,10,32,7,24,4,14,48,23,21
1102,23,8,34,22,44,29,20,30,46,36
1103,40,17,22,33,26,49,39,18,36,10
1104,48,45,9,33,7,35,18,39,1,30
1105,39,46,31,1,20,48,40,14,38,16
1106,26,31,39,6,14,17,30,42,2,43
1107,42,32,44,10,2,36,13,20,7,21
1108,39,28,24,41,3,49,42,35,16,44
1109,46,30,49,32,7,5,16,11,18,3
1110,7,15,30,37,19,8,10,11,6,18
1111,11,17,47,3,33,25,42,31,20,41
1112,42,34,49,40,24,39,31,17,26,3
1113,28,46,19,36,11,40,24,16,8,15
1114,46,2,8,22,25,44,39,21,23,10
1115,40,39,4,26,19,49,33,35,8,10
1116,27,28,30,6,48,22,31,9,1,41
1117,2,12,26,47,20,45,33,30,7,36
1118,42,44,41,10,22,26,29,34,46,47
1119,1,31,5,3,15,32,27,12,41,22
1120,26,42,24,31,16,50,12,17,37,23
1121,3,18,16,15,42,1,9,30,26,6
1122,34,4,47,50,17,27,42,28,46,6
1123,8,35,34,43,25,40,14,11,42,50
1124,7,15,5,35,19,38,4,46,16,39
1125,14,26,31,28,3,36,37,41,38,9
1126,25,34,44,1,4,3,49,46,19,42
1127,38,26,1,7,16,25,37,35,33,6
1128,50,2,43,49,28,3,12,8,4,30
1129,12,49,2,32,33,14,41,42,28,48
1130,20,36,38,27,26,17,45,32,1,49
1131,33,48,11,6,24,2,3,47,31,29
1132,43,12,49,48,1,45,47,11,41,36
1133,41,25,23,45,32,20,29,40,47,22
1134,44,50,33,10,38,39,13,23,24,49
1135,36,3,47,32,50,44,25,46,23,43
1136,24,19,14,17,30,34,3,27,32,28
1137,19,36,4,8,1,45,50,21,49,39
1138,22,20,30,5,4,28,29,37,23,17
1139,29,39,13,15,46,49,19,38,36,1
1140,29,42,10,8,31,16,50,28,4,3
1141,9,40,25,28,39,29,46,10,42,22
1142,29,15,18,41,36,13,17,27,50,24
1143,48,1,32,36,4,14,11,7,17,35
1144,21,14,6,4,19,31,23,1,11,48
1145,15,26,21,42,32,37,36,49,48,10
1146,6,32,46,31,19,48,35,14,26,11
1147,38,10,4,6,5,7,25,8,27,45
1148,13,16,5,14,49,44,1,47,6,35
1149,1,42,18,44,8,9,26,14,40,30
1150,24,42,39,44,6,25,5,31,27,32
1151,6,20,41,8,28,12,47,46,24,7
1152,43,47,8,30,31,19,44,50,3,36
1153,3,42,50,33,5,18,45,2,13,6
1154,39,15,43,14,8,10,36,48,35,49
1155,29,32,38,33,39,2,45,37,5,11
1156,27,38,35,50,31,21,24,40,11,17
1157,26,29,40,45,16,31,44,9,28,11
1158,40,32,15,44,19,1,37,8,17,7
1159,36,2,13,27,37,19,4,42,6,14
1160,46,43,19,47,21,3,37,36,16,12
1161,26,5,40,12,19,42,48,14,45,13
1162,16,36,48,23,38,17,49,24,5,4
1163,45,12,16,50,32,40,24,44,17,5
1164,2,3,20,22,12,4,16,37,44,39
1165,31,45,26,19,28,11,48,49,44,29
1166,26,10,46,35,8,47,3,7,27,22
1167,2,41,40,23,18,20,13,27,10,32
1168,43,28,23,38,45,8,3,35,2,44
1169,25,4,22,26,33,1,31,30,29,34
1170,45,9,20,15,26,18,50,28,2,27
1171,45,49,3,22,23,15,17,1,20,26
1172,7,5,18,26,12,36,27,45,11,42
1173,9,1,42,15,34,41,2,21,31,10
1174,22,16,17,36,38,8,29,3,26,11
1175,17,48,15,45,50,2,12,40,16,23
1176,16,11,43,38,22,45,17,20,33,2
1177,49,50,24,10,48,12,18,22,21,23
1178,4,41,39,44,46,28,9,5,2,45
1179,26,5,14,20,42,32,31,45,38,6
1180,48,14,47,43,8,17,16,42,4,32
1181,46,15,40,37,35,18,17,39,42,26
1182,43,47,46,45,20,26,18,1,27,39
1183,23,38,14,30,7,1,6,28,10,50
1184,27,22,23,13,10,42,3,4,11,49
1185,49,48,10,42,8,22,9,39,5,34
1186,14,12,20,16,18,5,21,32,41,29
1187,31,50,44,14,47,19,48,4,6,40
1188,48,5,21,49,30,26,14,25,13,46
1189,2,25,14,44,15,45,8,9,41,12
1190,29,16,41,27,21,7,6,20,10,4
1191,3,36,16,18,17,40,13,48,42,39
1192,42,33,30,13,10,5,24,48,16,23
1193,38,25,41,37,34,4,27,2,1,8
1194,13,2,7,9,21,38,16,35,11,43
1195,42,19,33,41,26,39,34,50,49,10
1196,6,20,38,45,23,10,39,42,32,33
1197,8,42,12,36,16,34,11,37,6,20
1198,39,11,15,25,20,1,14,17,47,36
1199,42,36,8,7,6,32,35,28,31,12
1200,4,21,15,30,17,26,37,35,45,32
1201,44,25,40,32,14,22,2,41,27,11
1202,30,23,21,42,50,8,16,4,38,11
1203,27,40,2,49,6,26,42,46,29,47
1204,43,17,8,36,3,11,4,25,26,10
1205,22,16,39,11,28,34,36,47,5,20
1206,22,47,5,41,11,21,45,49,7,17
1207,47,11,15,46,13,48,16,28,43,44
1208,40,8,43,13,4,20,42,29,21,25
1209,48,11,17,16,41,2,38,13,4,37
1210,23,50,17,10,34,33,49,42,13,32
1211,5,3,27,8,43,15,18,40,19,10
1212,30,38,41,13,2,7,4,12,24,26
1213,40,23,39,49,12,10,29,15,7,17
1214,1,8,33,4,43,13,19,29,20,47
1215,2,18,5,39,29,37,28,3,46,34
1216,14,19,2,34,28,26,9,45,16,49
1217,13,16,49,34,14,30,33,31,11,18
1218,1,3,11,49,16,4,44,46,17,24
1219,50,34,4,15,14,3,40,30,12,16
1220,47,19,44,42,32,26,17,4,20,27
1221,34,39,9,41,40,13,12,15,27,17
1222,3,30,13,6,49,50,36,10,18,32
1223,30,10,43,42,26,8,34,28,37,11
1224,41,25,31,29,23,46,49,28,16,44
1225,10,33,45,1,4,27,29,28,49,37
1226,38,49,14,11,35,21,32,37,7,12
1227,41,32,34,1,45,10,35,48,49,25
1228,33,46,44,1,2,15,11,32,9,43
1229,1,38,47,6,45,3,36,15,14,34
1230,21,43,29,8,6,9,49,11,50,10
1231,33,1,28,3,24,39,8,12,13,10
1232,50,2,40,38,17,21,48,27,10,31
1233,20,12,22,44,8,40,4,50,24,3
1234,20,42,26,33,37,49,19,40,15,17
1235,33,50,46,32,3,48,42,18,47,49
1236,33,38,4,19,18,1,12,46,28,25
1237,4,50,5,35,34,38,46,30,48,33
1238,47,17,27,3,41,5,46,29,40,31
1239,18,21,46,3,25,48,26,30,5,38
1240,48,47,46,2,36,38,3,34,37,13
1241,27,10,42,44,34,26,25,36,35,45
1242,19,24,4,50,40,14,46,18,39,13
1243,3,35,20,50,1,28,36,30,17,24
1244,23,17,35,4,3,2,7,28,5,13
1245,34,49,27,37,46,22,4,31,12,45
1246,40,17,39,20,48,30,7,35,2,13
1247,47,32,7,49,23,20,30,17,38,28
1248,24,33,9,39,37,10,46,34,16,43
1249,20,3,47,39,18,35,1,49,45,13
1250,32,7,16,44,15,12,29,36,25,18
1251,47,7,25,32,49,35,13,22,45,4
1252,29,18,8,32,6,34,4,15,13,24
1253,39,4,45,7,13,10,28,9,33,44
1254,34,18,39,33,19,6,13,16,47,22
1255,49,13,37,4,17,24,34,50,20,29
1256,37,19,16,50,44,11,9,39,43,21
